Elapsed Time,Absolute x coordinate,Absolute y coordinate,eyeGazePdfUpperRect.x,eyeGazePdfUpperRect.y,eyeGazePdfUpperRect.height,eyeGazePdfUpperRect.width,eyeGazePdfLowerRect.x,eyeGazePdfLowerRect.y,eyeGazePdfLowerRect.height,eyeGazePdfLowerRect.width,upper page number,lower page number
39782.40000002552,1517,674,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
39823.99500004249,1311,697,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
39862.28000000119,1333,670,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
39905.54000000702,1688,616,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
39946.5799999889,1655,611,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
39983.76000003191,1595,668,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40021.53000002727,1611,531,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40061.455000017304,1579,665,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40114.29500003578,1286,762,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40162.21500001848,1396,560,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40205.92000003671,1327,512,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40248.88500000816,1778,662,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40314.82999998843,1735,656,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40360.045000037644,1597,530,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40412.84000000451,1503,812,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40451.55500003602,1912,811,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40500.404999998864,1642,863,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40541.239999991376,1515,971,446.5,0,385.125,1027,446.5,641.875,385.125,1027,9,8
40597.08999999566,1592,833,0,0,288,768,0,652,288,768,9,8
40752.34500004444,1750,814,0,0,384,1024,0,869,384,1024,9,8
40849.91500002798,1887,815,0,0,384,1024,0,869,384,1024,9,8
41002.05000001006,1381,665,0,0,384,1024,0,869,384,1024,9,8
41081.44999999786,472,684,0,0,384,1024,0,869,384,1024,9,8
41131.62000000011,511,561,0,0,384,1024,0,869,384,1024,9,8
41232.65000001993,1536,795,0,0,384,1024,0,869,384,1024,9,8
41312.4850000022,1345,885,0,0,384,1024,0,869,384,1024,9,8
41398.150000022724,1187,730,0,0,384,1024,0,869,384,1024,9,8
41514.67500004219,1047,518,0,0,384,1024,0,869,384,1024,9,8
41586.49499999592,1023,419,0,0,384,1024,0,869,384,1024,9,8
41664.050000021234,1387,537,0,0,384,1024,0,869,384,1024,9,8
41728.50500000641,932,625,0,0,384,1024,0,869,384,1024,9,8
41825.83500002511,1108,433,0,0,384,1024,0,869,384,1024,9,8
41897.96500001103,628,552,0,0,384,1024,0,869,384,1024,9,8
41945.47000003513,842,458,0,0,384,1024,0,869,384,1024,9,8
41996.86000001384,1345,493,0,0,384,1024,0,869,384,1024,9,8
42032.18000003835,1021,577,0,0,384,1024,0,869,384,1024,9,8
42076.78500004113,958,614,0,0,384,1024,0,869,384,1024,9,8
42117.77000001166,1570,507,0,0,384,1024,0,869,384,1024,9,8
42157.57500001928,1461,500,0,0,384,1024,0,869,384,1024,9,8
42214.00000003632,1515,540,0,0,384,1024,0,869,384,1024,9,8
42264.245000027586,1651,509,0,0,384,1024,0,869,384,1024,9,8
42306.14500003867,1411,607,0,0,384,1024,0,869,384,1024,9,8
42343.75,1349,478,0,0,384,1024,0,869,384,1024,9,8
42389.69999999972,1367,561,0,0,384,1024,0,869,384,1024,9,8
42433.82000003476,1702,440,0,0,384,1024,0,869,384,1024,9,8
42497.97500000568,1464,345,0,0,384,1024,0,869,384,1024,9,8
42564.82999998843,1309,371,0,0,384,1024,0,869,384,1024,9,8
42612.610000011045,1521,222,0,0,384,1024,0,869,384,1024,9,8
42661.91000002436,1400,247,0,0,384,1024,0,869,384,1024,9,8
42715.72000003653,1555,219,0,0,384,1024,0,869,384,1024,9,8
42780.78500000993,1356,305,0,0,384,1024,0,869,384,1024,9,8
42825.5450000288,1528,215,0,0,384,1024,0,869,384,1024,9,8
42865.125000011176,1727,103,0,0,384,1024,0,869,384,1024,9,8
42906.40000003623,1689,254,0,0,384,1024,0,869,384,1024,9,8
42942.09500000579,1853,94,0,0,384,1024,0,869,384,1024,9,8
42975.225000001956,1914,202,0,0,384,1024,0,869,384,1024,9,8
43014.46999999462,1928,188,0,0,384,1024,0,869,384,1024,9,8
43056.06999999145,1886,116,0,0,384,1024,0,869,384,1024,9,8
43113.760000036564,1812,141,0,0,384,1024,0,869,384,1024,9,8
43157.02500002226,1635,309,0,0,384,1024,0,869,384,1024,9,8
43196.67000003392,1894,132,0,0,384,1024,0,869,384,1024,9,8
43239.72499999218,1717,183,0,0,384,1024,0,869,384,1024,9,8
43297.75000002701,1774,313,0,0,384,1024,0,869,384,1024,9,8
43333.09000002919,1757,193,0,0,384,1024,0,869,384,1024,9,8
43370.72000000626,1801,280,0,0,384,1024,0,869,384,1024,9,8
43430.87000004016,1748,234,0,0,384,1024,0,869,384,1024,9,8
43475.03000003053,1599,292,0,0,384,1024,0,869,384,1024,9,8
43548.769999993965,1704,69,0,0,384,1024,0,869,384,1024,9,8
43594.09000002779,1938,179,0,0,384,1024,0,869,384,1024,9,8
43644.02499998687,1895,131,0,0,384,1024,0,869,384,1024,9,8
43697.039999999106,1772,171,0,0,384,1024,0,869,384,1024,9,8
43743.77000000095,1549,218,0,0,384,1024,0,869,384,1024,9,8
43814.24000003608,1200,389,0,0,384,1024,0,869,384,1024,9,8
43849.660000007134,1220,391,0,0,384,1024,0,869,384,1024,9,8
43889.00000002468,1137,488,0,0,384,1024,0,869,384,1024,9,8
43927.400000044145,1184,492,0,0,384,1024,0,869,384,1024,9,8
43965.52000002703,786,615,0,0,384,1024,0,869,384,1024,9,8
44004.79500001529,1334,380,0,0,384,1024,0,869,384,1024,9,8
44047.18500003219,976,513,0,0,384,1024,0,869,384,1024,9,8
44085.0700000301,1069,483,0,0,384,1024,0,869,384,1024,9,8
44137.589999998454,828,513,0,0,384,1024,0,869,384,1024,9,8
44181.81000003824,539,493,0,0,384,1024,0,869,384,1024,9,8
44244.4700000342,816,443,0,0,384,1024,0,869,384,1024,9,8
44291.41000000527,658,523,0,0,384,1024,0,869,384,1024,9,8
44347.47500001686,786,461,0,0,384,1024,0,869,384,1024,9,8
44414.16000004392,646,438,0,0,384,1024,0,869,384,1024,9,8
44449.71000001533,632,349,0,0,384,1024,0,869,384,1024,9,8
44515.25500003481,709,554,0,0,384,1024,0,869,384,1024,9,8
44581.68000000296,787,492,0,0,384,1024,0,869,384,1024,9,8
44646.999999997206,763,536,0,0,384,1024,0,869,384,1024,9,8
44713.18500000052,852,461,0,0,384,1024,0,869,384,1024,9,8
44777.20499999123,832,440,0,0,384,1024,0,869,384,1024,9,8
44832.12500001537,785,423,0,0,384,1024,0,869,384,1024,9,8
44898.85500003584,617,412,0,0,384,1024,0,869,384,1024,9,8
44965.88500001235,1250,305,0,0,384,1024,0,869,384,1024,9,8
45034.48999999091,1223,354,0,0,384,1024,0,869,384,1024,9,8
45095.435000024736,1209,425,0,0,384,1024,0,869,384,1024,9,8
45141.94500003941,1267,424,0,0,384,1024,0,869,384,1024,9,8
45184.79000002844,1247,444,0,0,384,1024,0,869,384,1024,9,8
45245.38500001654,1213,411,0,0,384,1024,0,869,384,1024,9,8
45297.93000000063,1269,361,0,0,384,1024,0,869,384,1024,9,8
45370.690000010654,1040,455,0,0,384,1024,0,869,384,1024,9,8
45441.09999999637,1162,385,0,0,384,1024,0,869,384,1024,9,8
