Elapsed Time,Absolute x coordinate,Absolute y coordinate,eyeGazePdfUpperRect.x,eyeGazePdfUpperRect.y,eyeGazePdfUpperRect.height,eyeGazePdfUpperRect.width,eyeGazePdfLowerRect.x,eyeGazePdfLowerRect.y,eyeGazePdfLowerRect.height,eyeGazePdfLowerRect.width,upper page number,lower page number
92129.32499999806,214,737,348,0,251.25,670,348,418.75,251.25,670,1,2
92258.14499999979,356,507,348,0,251.25,670,348,418.75,251.25,670,1,2
92405.51499999856,503,565,348,0,251.25,670,348,418.75,251.25,670,1,2
92545.93499999828,457,164,348,0,251.25,670,348,418.75,251.25,670,1,2
92659.54000000056,509,325,348,0,251.25,670,348,418.75,251.25,670,1,2
92793.13999999795,169,221,348,0,251.25,670,348,418.75,251.25,670,1,2
92914.42000000097,737,325,348,0,251.25,670,348,418.75,251.25,670,1,2
93046.44499999995,635,176,348,0,251.25,670,348,418.75,251.25,670,1,2
93159.25000000061,259,215,348,0,251.25,670,348,418.75,251.25,670,1,2
93293.23999999906,332,99,348,0,251.25,670,348,418.75,251.25,670,1,2
93425.25000000023,230,410,348,0,251.25,670,348,418.75,251.25,670,1,2
93552.26000000039,25,199,348,0,251.25,670,348,418.75,251.25,670,1,2
93673.67000000013,-228,169,348,0,251.25,670,348,418.75,251.25,670,1,2
93789.81999999814,595,219,348,0,251.25,670,348,418.75,251.25,670,1,2
93918.5550000002,0,367,348,0,251.25,670,348,418.75,251.25,670,1,2
94020.89999999953,64,341,348,0,251.25,670,348,418.75,251.25,670,1,2
94141.2049999999,383,289,348,0,251.25,670,348,418.75,251.25,670,1,2
94261.82999999946,500,250,348,0,251.25,670,348,418.75,251.25,670,1,2
94391.36999999755,823,-73,348,0,251.25,670,348,418.75,251.25,670,1,2
94528.55999999883,364,238,348,0,251.25,670,348,418.75,251.25,670,1,2
94648.88000000064,111,436,348,0,251.25,670,348,418.75,251.25,670,1,2
94774.62000000014,485,243,348,0,251.25,670,348,418.75,251.25,670,1,2
94889.39499999833,326,336,348,0,251.25,670,348,418.75,251.25,670,1,2
94996.29999999888,255,522,348,0,251.25,670,348,418.75,251.25,670,1,2
95123.9999999998,221,249,348,0,251.25,670,348,418.75,251.25,670,1,2
95257.62000000032,597,364,348,0,251.25,670,348,418.75,251.25,670,1,2
95395.05500000087,613,570,348,0,251.25,670,348,418.75,251.25,670,1,2
95526.62000000055,367,-52,348,0,251.25,670,348,418.75,251.25,670,1,2
95651.3249999989,512,175,348,0,251.25,670,348,418.75,251.25,670,1,2
95778.3849999978,429,37,348,0,251.25,670,348,418.75,251.25,670,1,2
95895.06500000061,680,331,348,0,251.25,670,348,418.75,251.25,670,1,2
96011.67999999961,707,231,348,0,251.25,670,348,418.75,251.25,670,1,2
96127.19500000094,799,546,348,0,251.25,670,348,418.75,251.25,670,1,2
96258.92499999827,823,54,348,0,251.25,670,348,418.75,251.25,670,1,2
96384.16999999754,190,352,348,0,251.25,670,348,418.75,251.25,670,1,2
96494.534999998,1358,236,348,0,251.25,670,348,418.75,251.25,670,1,2
96623.59999999899,891,417,348,0,251.25,670,348,418.75,251.25,670,1,2
96750.75500000094,229,620,348,0,251.25,670,348,418.75,251.25,670,1,2
96891.02999999886,525,185,348,0,251.25,670,348,418.75,251.25,670,1,2
97025.85499999986,800,345,348,0,251.25,670,348,418.75,251.25,670,1,2
97161.43999999986,663,223,348,0,251.25,670,348,418.75,251.25,670,1,2
97292.18499999843,624,305,348,0,251.25,670,348,418.75,251.25,670,1,2
97413.09999999794,28,487,348,0,251.25,670,348,418.75,251.25,670,1,2
97524.26999999807,512,383,348,0,251.25,670,348,418.75,251.25,670,1,2
97655.81999999995,93,180,348,0,251.25,670,348,418.75,251.25,670,1,2
97758.37499999761,295,339,348,0,251.25,670,348,418.75,251.25,670,1,2
97895.37500000006,192,127,348,0,251.25,670,348,418.75,251.25,670,1,2
98026.19499999855,347,177,348,0,251.25,670,348,418.75,251.25,670,1,2
98158.24000000066,-183,209,348,0,251.25,670,348,418.75,251.25,670,1,2
98276.04000000065,1127,395,348,0,251.25,670,348,418.75,251.25,670,1,2
98393.01499999783,196,234,348,0,251.25,670,348,418.75,251.25,670,1,2
98524.42999999766,321,120,348,0,251.25,670,348,418.75,251.25,670,1,2
98658.73500000089,590,-185,348,0,251.25,670,348,418.75,251.25,670,1,2
98772.25499999986,65,214,348,0,251.25,670,348,418.75,251.25,670,1,2
98890.18999999826,183,270,348,0,251.25,670,348,418.75,251.25,670,1,2
98983.64500000025,-4,77,348,0,251.25,670,348,418.75,251.25,670,1,2
99084.67000000019,-129,248,348,0,251.25,670,348,418.75,251.25,670,1,2
99200.47999999952,18,167,348,0,251.25,670,348,418.75,251.25,670,1,2
99311.47499999861,215,201,348,0,251.25,670,348,418.75,251.25,670,1,2
99428.3749999995,19,204,348,0,251.25,670,348,418.75,251.25,670,1,2
99544.39999999886,241,122,348,0,251.25,670,348,418.75,251.25,670,1,2
99658.06999999768,255,149,348,0,251.25,670,348,418.75,251.25,670,1,2
99774.78999999948,642,91,348,0,251.25,670,348,418.75,251.25,670,1,2
99910.05999999834,-185,289,348,0,251.25,670,348,418.75,251.25,670,1,2
100030.47499999957,287,266,348,0,251.25,670,348,418.75,251.25,670,1,2
100157.8699999991,54,199,348,0,251.25,670,348,418.75,251.25,670,1,2
100277.41999999853,163,15,348,0,251.25,670,348,418.75,251.25,670,1,2
100409.03500000059,306,211,348,0,251.25,670,348,418.75,251.25,670,1,2
100535.53499999907,420,511,348,0,251.25,670,348,418.75,251.25,670,1,2
100645.09499999986,263,258,348,0,251.25,670,348,418.75,251.25,670,1,2
100774.74000000075,308,406,348,0,251.25,670,348,418.75,251.25,670,1,2
100877.94500000018,391,663,348,0,251.25,670,348,418.75,251.25,670,1,2
101008.08499999766,459,397,348,0,251.25,670,348,418.75,251.25,670,1,2
101143.41000000059,7,643,348,0,251.25,670,348,418.75,251.25,670,1,2
101275.86999999767,256,153,348,0,251.25,670,348,418.75,251.25,670,1,2
101408.90999999829,466,421,348,0,251.25,670,348,418.75,251.25,670,1,2
101542.06499999782,278,561,348,0,251.25,670,348,418.75,251.25,670,1,2
101674.51000000074,424,370,348,0,251.25,670,348,418.75,251.25,670,1,2
101807.46499999805,517,474,348,0,251.25,670,348,418.75,251.25,670,1,2
101911.60499999751,435,435,348,0,251.25,670,348,418.75,251.25,670,1,2
102041.9699999984,382,240,348,0,251.25,670,348,418.75,251.25,670,1,2
102176.44500000097,982,123,348,0,251.25,670,348,418.75,251.25,670,1,2
102297.11999999927,444,612,348,0,251.25,670,348,418.75,251.25,670,1,2
102411.70499999862,539,186,348,0,251.25,670,348,418.75,251.25,670,1,2
102542.2499999986,556,268,348,0,251.25,670,348,418.75,251.25,670,1,2
102669.48000000048,25,537,348,0,251.25,670,348,418.75,251.25,670,1,2
102792.61499999848,310,352,348,0,251.25,670,348,418.75,251.25,670,1,2
102908.31500000058,159,532,348,0,251.25,670,348,418.75,251.25,670,1,2
103012.47499999954,178,370,348,0,251.25,670,348,418.75,251.25,670,1,2
103145.2449999997,206,359,348,0,251.25,670,348,418.75,251.25,670,1,2
103277.35499999835,594,341,348,0,251.25,670,348,418.75,251.25,670,1,2
103378.93999999869,498,304,348,0,251.25,670,348,418.75,251.25,670,1,2
103523.66999999867,734,271,348,0,251.25,670,348,418.75,251.25,670,1,2
103643.71000000028,639,-17,348,0,251.25,670,348,418.75,251.25,670,1,2
103777.81999999934,495,240,348,0,251.25,670,348,418.75,251.25,670,1,2
103897.78999999908,499,211,348,0,251.25,670,348,418.75,251.25,670,1,2
104013.07499999893,555,327,348,0,251.25,670,348,418.75,251.25,670,1,2
104135.41500000065,795,118,348,0,251.25,670,348,418.75,251.25,670,1,2
104245.54999999964,497,170,348,0,251.25,670,348,418.75,251.25,670,1,2
104370.8000000006,395,145,348,0,251.25,670,348,418.75,251.25,670,1,2
104495.64499999906,395,42,348,0,251.25,670,348,418.75,251.25,670,1,2
104612.18000000008,780,153,348,0,251.25,670,348,418.75,251.25,670,1,2
104736.6750000001,528,153,348,0,251.25,670,348,418.75,251.25,670,1,2
104862.64500000107,621,287,348,0,251.25,670,348,418.75,251.25,670,1,2
104979.69999999987,121,382,348,0,251.25,670,348,418.75,251.25,670,1,2
105095.96999999849,347,167,348,0,251.25,670,348,418.75,251.25,670,1,2
105223.90000000087,468,118,348,0,251.25,670,348,418.75,251.25,670,1,2
105343.40999999768,1009,89,348,0,251.25,670,348,418.75,251.25,670,1,2
105459.66000000044,521,146,348,0,251.25,670,348,418.75,251.25,670,1,2
105572.05500000055,326,-44,348,0,251.25,670,348,418.75,251.25,670,1,2
105696.09499999933,132,494,348,0,251.25,670,348,418.75,251.25,670,1,2
105802.38499999905,513,268,348,0,251.25,670,348,418.75,251.25,670,1,2
105943.34999999774,862,264,348,0,251.25,670,348,418.75,251.25,670,1,2
106061.16499999916,42,294,348,0,251.25,670,348,418.75,251.25,670,1,2
106184.78499999765,494,282,348,0,251.25,670,348,418.75,251.25,670,1,2
106297.36499999854,645,195,348,0,251.25,670,348,418.75,251.25,670,1,2
106428.34500000026,438,396,348,0,251.25,670,348,418.75,251.25,670,1,2
106564.43500000023,597,7,348,0,251.25,670,348,418.75,251.25,670,1,2
106704.20999999988,398,347,348,0,251.25,670,348,418.75,251.25,670,1,2
106832.09499999793,810,384,348,0,251.25,670,348,418.75,251.25,670,1,2
106960.70999999938,747,391,348,0,251.25,670,348,418.75,251.25,670,1,2
107071.00999999966,418,663,348,0,251.25,670,348,418.75,251.25,670,1,2
107214.82000000105,233,393,348,0,251.25,670,348,418.75,251.25,670,1,2
107360.15499999849,356,370,348,0,251.25,670,348,418.75,251.25,670,3,2
107514.74999999846,325,380,348,0,251.25,670,348,418.75,251.25,670,3,2
107669.14499999984,465,482,348,0,251.25,670,348,418.75,251.25,670,3,2
107797.13999999876,503,28,348,0,251.25,670,348,418.75,251.25,670,3,2
107947.7850000003,586,-138,348,0,251.25,670,348,418.75,251.25,670,3,2
108072.53499999933,1028,360,348,0,251.25,670,348,418.75,251.25,670,3,2
108215.62500000073,759,460,348,0,251.25,670,348,418.75,251.25,670,3,2
108355.31999999876,847,493,348,0,251.25,670,348,418.75,251.25,670,3,2
108496.09000000055,803,314,348,0,251.25,670,348,418.75,251.25,670,3,2
108619.76499999946,724,199,348,0,251.25,670,348,418.75,251.25,670,3,2
108731.0899999975,701,586,348,0,251.25,670,348,418.75,251.25,670,3,2
108866.51499999789,-10,435,348,0,251.25,670,348,418.75,251.25,670,3,2
109062.61000000086,193,451,348,0,251.25,670,348,418.75,251.25,670,3,2
109226.9950000009,446,414,348,0,251.25,670,348,418.75,251.25,670,3,2
109357.9499999978,447,247,348,0,251.25,670,348,418.75,251.25,670,3,2
109500.69000000076,703,208,348,0,251.25,670,348,418.75,251.25,670,3,2
109619.99500000093,659,182,348,0,251.25,670,348,418.75,251.25,670,3,2
109729.23000000083,576,558,348,0,251.25,670,348,418.75,251.25,670,3,2
109861.36500000066,177,437,348,0,251.25,670,348,418.75,251.25,670,3,2
109983.89499999757,104,454,348,0,251.25,670,348,418.75,251.25,670,3,2
110088.79499999966,601,203,348,0,251.25,670,348,418.75,251.25,670,3,2
110193.40499999817,292,476,348,0,251.25,670,348,418.75,251.25,670,3,2
110328.87499999924,234,554,348,0,251.25,670,348,418.75,251.25,670,3,2
110462.5449999985,529,472,348,0,251.25,670,348,418.75,251.25,670,3,2
110612.95999999857,1359,497,348,0,251.25,670,348,418.75,251.25,670,3,2
110715.5649999986,640,477,348,0,251.25,670,348,418.75,251.25,670,3,2
110829.06999999977,458,644,348,0,251.25,670,348,418.75,251.25,670,3,2
110964.08999999767,608,430,348,0,251.25,670,348,418.75,251.25,670,3,2
111081.20499999859,601,625,348,0,251.25,670,348,418.75,251.25,670,3,2
111214.97499999896,583,314,348,0,251.25,670,348,418.75,251.25,670,3,2
111329.09999999902,938,390,348,0,251.25,670,348,418.75,251.25,670,3,2
111445.03500000064,849,345,348,0,251.25,670,348,418.75,251.25,670,3,2
111562.83999999869,246,504,348,0,251.25,670,348,418.75,251.25,670,3,2
111679.51499999981,465,461,348,0,251.25,670,348,418.75,251.25,670,3,2
111802.49999999796,791,348,348,0,251.25,670,348,418.75,251.25,670,3,2
111913.16499999812,525,407,348,0,251.25,670,348,418.75,251.25,670,3,2
112028.01999999792,836,369,348,0,251.25,670,348,418.75,251.25,670,3,2
112117.26500000077,595,505,348,0,251.25,670,348,418.75,251.25,670,3,2
112244.52499999825,639,503,348,0,251.25,670,348,418.75,251.25,670,3,2
112366.10500000097,489,428,348,0,251.25,670,348,418.75,251.25,670,3,2
112468.12499999942,555,433,348,0,251.25,670,348,418.75,251.25,670,3,2
112575.70499999929,1010,518,348,0,251.25,670,348,418.75,251.25,670,3,2
112693.66000000082,29,312,348,0,251.25,670,348,418.75,251.25,670,3,2
112806.22999999832,255,458,348,0,251.25,670,348,418.75,251.25,670,3,2
112914.21999999875,802,464,348,0,251.25,670,348,418.75,251.25,670,3,2
113038.47499999756,789,276,348,0,251.25,670,348,418.75,251.25,670,3,2
113152.73499999967,532,466,348,0,251.25,670,348,418.75,251.25,670,3,2
113267.95499999935,435,560,348,0,251.25,670,348,418.75,251.25,670,3,2
113381.04000000021,1080,311,348,0,251.25,670,348,418.75,251.25,670,3,2
113508.60000000102,731,390,348,0,251.25,670,348,418.75,251.25,670,3,2
113632.58999999744,312,538,348,0,251.25,670,348,418.75,251.25,670,3,2
113738.19000000003,245,329,348,0,251.25,670,348,418.75,251.25,670,3,2
113846.93499999776,127,408,348,0,251.25,670,348,418.75,251.25,670,3,2
113977.52499999842,102,344,348,0,251.25,670,348,418.75,251.25,670,3,2
114111.24999999811,872,126,348,0,251.25,670,348,418.75,251.25,670,3,2
114243.90499999936,749,419,348,0,251.25,670,348,418.75,251.25,670,3,2
114378.36999999854,827,63,348,0,251.25,670,348,418.75,251.25,670,3,2
114510.87499999994,818,55,348,0,251.25,670,348,418.75,251.25,670,3,2
114645.22999999826,590,436,348,0,251.25,670,348,418.75,251.25,670,3,2
114761.51000000027,95,445,348,0,251.25,670,348,418.75,251.25,670,3,2
114913.47499999756,532,498,348,0,251.25,670,348,418.75,251.25,670,3,2
115047.23999999987,224,318,348,0,251.25,670,348,418.75,251.25,670,3,2
115179.60999999923,388,432,348,0,251.25,670,348,418.75,251.25,670,3,2
115303.98499999865,19,354,348,0,251.25,670,348,418.75,251.25,670,3,2
115417.18000000037,292,18,348,0,251.25,670,348,418.75,251.25,670,3,2
115543.8699999977,530,-132,348,0,251.25,670,348,418.75,251.25,670,3,2
115678.16999999923,133,424,348,0,251.25,670,348,418.75,251.25,670,3,2
115798.19999999745,616,475,348,0,251.25,670,348,418.75,251.25,670,3,2
115916.0950000005,296,404,348,0,251.25,670,348,418.75,251.25,670,3,2
116046.51999999987,372,393,348,0,251.25,670,348,418.75,251.25,670,3,2
116180.15999999989,411,463,348,0,251.25,670,348,418.75,251.25,670,3,2
116311.97999999858,512,244,348,0,251.25,670,348,418.75,251.25,670,3,2
116445.79999999769,597,424,348,0,251.25,670,348,418.75,251.25,670,3,2
116581.10999999917,1072,-222,348,0,251.25,670,348,418.75,251.25,670,3,2
116701.43499999904,1236,362,348,0,251.25,670,348,418.75,251.25,670,3,2
116829.49499999813,453,339,348,0,251.25,670,348,418.75,251.25,670,3,2
116939.8399999991,456,271,348,0,251.25,670,348,418.75,251.25,670,3,2
117050.3749999989,902,394,348,0,251.25,670,348,418.75,251.25,670,3,2
117181.51500000022,192,462,348,0,251.25,670,348,418.75,251.25,670,3,2
117312.89000000106,310,476,348,0,251.25,670,348,418.75,251.25,670,3,2
117433.22999999873,775,367,348,0,251.25,670,348,418.75,251.25,670,3,2
117559.25999999818,440,706,348,0,251.25,670,348,418.75,251.25,670,3,2
117662.28000000046,622,412,348,0,251.25,670,348,418.75,251.25,670,3,2
117781.11499999795,372,366,348,0,251.25,670,348,418.75,251.25,670,3,2
117913.81999999794,790,165,348,0,251.25,670,348,418.75,251.25,670,3,2
118028.79499999835,764,451,348,0,251.25,670,348,418.75,251.25,670,3,2
118146.48499999748,329,189,348,0,251.25,670,348,418.75,251.25,670,3,2
118282.34499999962,435,481,348,0,251.25,670,348,418.75,251.25,670,3,2
118397.79999999882,504,423,348,0,251.25,670,348,418.75,251.25,670,3,2
118505.3599999992,559,319,348,0,251.25,670,348,418.75,251.25,670,3,2
118627.7399999999,754,464,348,0,251.25,670,348,418.75,251.25,670,3,2
118752.05999999889,988,359,348,0,251.25,670,348,418.75,251.25,670,3,2
118881.48999999976,842,399,348,0,251.25,670,348,418.75,251.25,670,3,2
119012.69499999762,377,151,348,0,251.25,670,348,418.75,251.25,670,3,2
119131.46499999857,145,59,348,0,251.25,670,348,418.75,251.25,670,3,2
119262.1799999979,518,449,348,0,251.25,670,348,418.75,251.25,670,3,2
119367.89499999941,704,334,348,0,251.25,670,348,418.75,251.25,670,3,2
119490.63000000024,413,530,348,0,251.25,670,348,418.75,251.25,670,3,2
119614.18499999854,-42,665,348,0,251.25,670,348,418.75,251.25,670,3,2
119746.23000000065,735,449,348,0,251.25,670,348,418.75,251.25,670,3,2
119880.86499999918,519,172,348,0,251.25,670,348,418.75,251.25,670,3,2
119994.10499999794,394,-15,348,0,251.25,670,348,418.75,251.25,670,3,2
120100.4099999991,490,477,348,0,251.25,670,348,418.75,251.25,670,3,2
120224.81999999945,9,-46,348,0,251.25,670,348,418.75,251.25,670,3,2
120326.1199999979,656,72,348,0,251.25,670,348,418.75,251.25,670,3,2
120431.67999999787,746,331,348,0,251.25,670,348,418.75,251.25,670,3,2
120607.02499999752,829,55,348,0,251.25,670,348,418.75,251.25,670,3,2
120836.6700000006,908,415,348,0,251.25,670,348,418.75,251.25,670,3,2
121069.77499999994,588,281,348,0,251.25,670,348,418.75,251.25,670,3,2
121229.7350000008,624,443,348,0,251.25,670,348,418.75,251.25,670,3,2
121363.38999999862,477,404,348,0,251.25,670,348,418.75,251.25,670,3,2
121480.30999999901,725,574,348,0,251.25,670,348,418.75,251.25,670,3,2
121587.37499999916,843,393,348,0,251.25,670,348,418.75,251.25,670,3,2
121729.71499999767,556,246,348,0,251.25,670,348,418.75,251.25,670,3,2
121862.84499999965,874,345,348,0,251.25,670,348,418.75,251.25,670,3,2
121996.61999999807,763,601,348,0,251.25,670,348,418.75,251.25,670,3,2
122130.77499999781,492,146,348,0,251.25,670,348,418.75,251.25,670,3,2
122255.90000000011,1112,520,348,0,251.25,670,348,418.75,251.25,670,3,2
122363.22500000097,378,429,348,0,251.25,670,348,418.75,251.25,670,3,2
122463.80499999941,664,108,348,0,251.25,670,348,418.75,251.25,670,3,2
122591.24499999962,504,436,348,0,251.25,670,348,418.75,251.25,670,3,2
122688.22,726,490,348,0,251.25,670,348,418.75,251.25,670,3,2
122813.39500000104,676,227,348,0,251.25,670,348,418.75,251.25,670,3,2
122929.04999999882,250,137,348,0,251.25,670,348,418.75,251.25,670,3,2
123052.01499999748,803,-56,348,0,251.25,670,348,418.75,251.25,670,3,2
123157.94499999902,518,39,348,0,251.25,670,348,418.75,251.25,670,3,2
123277.51999999964,554,244,348,0,251.25,670,348,418.75,251.25,670,3,2
123398.69999999792,83,378,348,0,251.25,670,348,418.75,251.25,670,3,2
123530.1249999975,-7,371,348,0,251.25,670,348,418.75,251.25,670,3,2
123664.57499999888,1,579,348,0,251.25,670,348,418.75,251.25,670,3,2
123796.68999999922,1161,556,348,0,251.25,670,348,418.75,251.25,670,3,2
123890.10499999858,46,122,348,0,251.25,670,348,418.75,251.25,670,3,2
124000.68000000101,552,172,348,0,251.25,670,348,418.75,251.25,670,3,2
124134.59499999954,564,159,348,0,251.25,670,348,418.75,251.25,670,3,2
124264.1999999978,529,279,348,0,251.25,670,348,418.75,251.25,670,3,2
124382.63499999812,324,215,348,0,251.25,670,348,418.75,251.25,670,3,2
124497.60500000048,91,271,348,0,251.25,670,348,418.75,251.25,670,3,2
124617.26500000077,669,519,348,0,251.25,670,348,418.75,251.25,670,3,2
124731.29499999777,314,191,348,0,251.25,670,348,418.75,251.25,670,3,2
124846.39999999854,688,444,348,0,251.25,670,348,418.75,251.25,670,3,2
124966.12000000096,503,331,348,0,251.25,670,348,418.75,251.25,670,3,2
125083.72500000041,363,255,348,0,251.25,670,348,418.75,251.25,670,3,2
125209.47999999771,871,58,348,0,251.25,670,348,418.75,251.25,670,3,2
125329.8649999997,775,203,348,0,251.25,670,348,418.75,251.25,670,3,2
125462.50499999951,35,263,348,0,251.25,670,348,418.75,251.25,670,3,2
125579.54500000051,500,7,348,0,251.25,670,348,418.75,251.25,670,3,2
125698.18999999916,761,33,348,0,251.25,670,348,418.75,251.25,670,3,2
125831.3199999975,502,102,348,0,251.25,670,348,418.75,251.25,670,3,2
125936.25500000053,73,134,348,0,251.25,670,348,418.75,251.25,670,3,2
126047.25999999937,627,102,348,0,251.25,670,348,418.75,251.25,670,3,2
126181.25499999951,156,304,348,0,251.25,670,348,418.75,251.25,670,3,2
126302.48999999822,499,311,348,0,251.25,670,348,418.75,251.25,670,3,2
126413.25499999948,405,169,348,0,251.25,670,348,418.75,251.25,670,3,2
126518.45999999932,978,173,348,0,251.25,670,348,418.75,251.25,670,3,2
126648.31000000049,245,444,348,0,251.25,670,348,418.75,251.25,670,3,2
126774.74000000075,136,-143,348,0,251.25,670,348,418.75,251.25,670,3,2
126901.56500000012,521,397,348,0,251.25,670,348,418.75,251.25,670,3,2
127014.21499999924,622,259,348,0,251.25,670,348,418.75,251.25,670,3,2
127138.01500000045,561,-205,348,0,251.25,670,348,418.75,251.25,670,3,2
127265.36499999929,699,525,348,0,251.25,670,348,418.75,251.25,670,3,2
127381.95500000074,707,578,348,0,251.25,670,348,418.75,251.25,670,3,2
127504.43000000087,463,227,348,0,251.25,670,348,418.75,251.25,670,3,2
127617.39999999918,265,545,348,0,251.25,670,348,418.75,251.25,670,3,2
127746.694999998,855,439,348,0,251.25,670,348,418.75,251.25,670,3,2
